"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1624612469493858305","Sun Feb 12 03:32:51 +0000 2023","260","Flash floods and landslides occurred at PT Freeport a giant American copper gold and silver mining operation in the highland areas of #Papua Indonesia. A number of employees have been trapped and some have been reported missing. https://t.co/WJvE0dnF72 via @jubidotcom https://t.co/f8svpOTO2a","1624612469493858305","https://pbs.twimg.com/amplify_video_thumb/1624612394180935681/img/kOHut0BoWqjoG8hQ.jpg","","en","","14","17","164","https://x.com/undefined/status/1624612469493858305","90403900",
"1964036535889907867","Fri Sep 05 18:42:54 +0000 2025","0","belom kelar kasus ulah pemerintah dpr ama parcok muncul lagi kasus pestapora dan freeport . https://t.co/UQouMjSrcj","1964036535889907867","https://pbs.twimg.com/media/G0Go0VKW0AAOpkU.jpg","","in","","0","0","0","https://x.com/undefined/status/1964036535889907867","961862275488301058",
"1964150738164023685","Sat Sep 06 02:26:53 +0000 2025","444","@hrdbacot Kalau SO7 ngeluarin statement mundur juga fix si pespor kali gagal total. Ayo @sheilaon7 kalian yakin mau manggung di tempat yg sebelumnya di sponsorin oleh penjahat alam papua? Pesta pora membatalkan kerjasama dengan freeport bukan atas kesadaran diri ingat itu !!!!","1964153300506595556","","hrdbacot","in","","6","12","26","https://x.com/undefined/status/1964153300506595556","296001644",
"1964270774925349204","Sat Sep 06 10:13:41 +0000 2025","12","Kasian tim legal/lawyer Freeport Pestapora dan Musisi harus kerja di saat long weekend begini. ","1964270774925349204","","","in","","0","1","0","https://x.com/undefined/status/1964270774925349204","1363744041272107014",
"1964190678088602084","Sat Sep 06 04:55:25 +0000 2025","41","Sabtu Siang Genkz.. Satu lagi Hakim yg harusnya jadi Penegak Hukum malah KESANGKUT kasus Hukum. Hakim Djuyamto Tidak Membantah Terima Pelicin untuk Vonis CPO Dan lgsg di bawa ke solo Knp hrs ke solo..? Apa disana ada gudang garam..? Tolak Ruu Kejaksaan Pestapora Freeport https://t.co/4ciegDgsZY","1964190678088602084","https://pbs.twimg.com/media/G0I1AzpasAAi61R.jpg","","in","","1","1","19","https://x.com/undefined/status/1964190678088602084","1316816732",
"1964044101948768608","Fri Sep 05 19:12:58 +0000 2025","0","Pestapora freeport","1964044101948768608","","","pt","","0","0","0","https://x.com/undefined/status/1964044101948768608","1885368941876518912",
"1964187725667418562","Sat Sep 06 04:48:28 +0000 2025","398","UPDATE Selain .Feast &amp; Hindia byk performer lain jg mengundurkan diri setelah tau Freeport sbg sponsor Pestapora.","1964188931877933361","","intinyadeh","in","","0","4","31","https://x.com/undefined/status/1964188931877933361","1525880650829467648",
"1964022174601396457","Sat Sep 06 00:54:44 +0000 2025","398","@briand_fergie @PestaPestapora Mungkin karena Paspor dari awal gencar banget kampanyekan peduli lindungan greenpeace dan sebagainya sehingga adanya freeport jadi masalah.","1964130108148523290","","briand_fergie","in","","1","3","26","https://x.com/undefined/status/1964130108148523290","984842900",
"1964148371309937137","Sat Sep 06 02:07:18 +0000 2025","2","not to dogpile on this but having an event called 'pestapora' sponsored by freeport is both apt and chilling....","1964148371309937137","","","en","","0","2","0","https://x.com/undefined/status/1964148371309937137","87910432",
"1964405535790297342","Sat Sep 06 19:09:11 +0000 2025","11","Hal yang perlu dan HARUS dikritisi (TAPI TIDAK SEKARANG): 1. Simbol Warna 2. Influencer Inkompeten 3. Freeport di pestapora akibatnya tuntutan dan diskursus publik akan terpecah harus FOKUS DENGAN TUJUAN. Karna itu Ijinkan saya mengeluarkan kata kata saya: GA KAGET KALAH MELULU","1964405535790297342","","","in","","1","0","10","https://x.com/undefined/status/1964405535790297342","1947361436856160258",
"1964219352724754730","Sat Sep 06 06:49:21 +0000 2025","3","Puluhan Musisi yang di Jadwalkan akan Tampil di Pestapora Hari ke 2 dan ke 3 di Pastikan Mundur atau Batal Manggung Setelah Official Statement Memutus Kerjasama antara Pestapora dan PT. Freeport Indonesia. #konser #event https://t.co/YYyfV9cEEF","1964219352724754730","https://pbs.twimg.com/media/G0JPFWsagAAKOF1.jpg","","in","","0","2","2","https://x.com/undefined/status/1964219352724754730","3272602004",
"1964309281555304667","Sat Sep 06 12:46:42 +0000 2025","0","HAYU JAJAN MALMING WTS WTB NETFLIX CANVA YOUTUBE VIDIO AMAZON PRIME VIU WETV IQIYI HBO GO TURNITIN WATTPAD APPLE MUSIC CAPCUT CHAT GPT LOKLOK VISION GAGAOOLALA YOUKU ROBUX ️ : https://t.co/nclDfUgTtT tunjangan nadiem pestapora freeport #zonauang emd https://t.co/srGnNiIFN6","1964309281555304667","https://pbs.twimg.com/media/G0Kg3t9XMAEfeQP.jpg","","in","","0","0","0","https://x.com/undefined/status/1964309281555304667","3175466294",
"1965086714743173437","Mon Sep 08 16:15:56 +0000 2025","8","Setelah kontroversi pispot eh freeport dan artis2 yg mundur gebyar Pestapora diselamatkan sang diva 🇲🇾🇮🇩🇲🇾🇮🇩🇲🇾🇮🇩","1965086714743173437","","","in","","0","0","3","https://x.com/undefined/status/1965086714743173437","218375747",
"1969037027850285403","Fri Sep 19 13:53:05 +0000 2025","0","Terimakasih freeport karna mu pestapora heboh saya jadi notice sheila main dg playlist impian saya. Sungguh beruntung yg bisa nntn live.","1969037027850285403","","","in","","0","0","0","https://x.com/undefined/status/1969037027850285403","1238667872",
"1965244705005862927","Tue Sep 09 02:43:44 +0000 2025","0","Pestapora ends on sour note after mass pullout over Freeport sponsorship - Society - The Jakarta Post #jakpost https://t.co/7NdmgXqwVT https://t.co/SxIAcR6Xc1","1965244705005862927","https://pbs.twimg.com/media/G0XzpBfWkAA4nnY.jpg","","en","","0","0","0","https://x.com/undefined/status/1965244705005862927","68577507",
"1430466899234590721","Wed Aug 25 09:47:40 +0000 2021","1011","Freeport sendiri yg nanda tangan malah Soekarno bukan Soeharto Soeharto cukup cerdik USA boleh berkuasa di Freeport asal Ekspor indonesia bebas biaya dan disitulah jaya2nya produk indonesia bisa nembus ke USA bahkan pendapatan 4x Pendapatan freeport. https://t.co/ZyxH4vuqY8","1430466899234590721","https://pbs.twimg.com/media/E9oKECZVkAI66l7.jpg","","in","","8","38","280","https://x.com/undefined/status/1430466899234590721","59705163",
"1967934503160258824","Tue Sep 16 12:52:02 +0000 2025","0","Sekarang you udah pada tau ya kenapa pestapora diboikot gegara gandeng freeport.","1967934503160258824","","","in","","0","0","0","https://x.com/undefined/status/1967934503160258824","874862814866939904",
"1964182003374575661","Sat Sep 06 04:20:56 +0000 2025","0","Sejumlah band dan musisi kompak menyatakan mundur dari Pestapora usai festival musik itu dikabarkan disponsori oleh PT Freeport Indonesia. Terbaru Hindia &amp; Feast memutuskan angkat kaki meski belakangan Pestapora sudah menyatakan telah menghentikan kerjasama dengan Freeport https://t.co/puLG2c6Ezz","1964182003374575661","https://pbs.twimg.com/media/G0ItHjhboAAPrIE.jpg","","in","","0","0","0","https://x.com/undefined/status/1964182003374575661","46693036",
"1964530199397298332","Sun Sep 07 03:24:33 +0000 2025","0","Director of 2025 Pestapora Admits Negligence in Establishing Cooperation with Freeport https://t.co/iYB0sj2JRj #TempoEnglish","1964530199397298332","","","en","","0","1","0","https://x.com/undefined/status/1964530199397298332","412819445",
"1964060077918232704","Fri Sep 05 20:16:27 +0000 2025","2","Yah masa pestapora didukung freeport..","1964060077918232704","","","in","","0","1","0","https://x.com/undefined/status/1964060077918232704","1251399804673916929",
"1308837756622245888","Wed Sep 23 18:36:52 +0000 2020","493","Denuncian pesca y venta de Pez Loro en Playa Costambar de Puerto Plata frente a restaurante con sombrillas de cana. Se recuerda que el @ambienterd acaba de prohibir la pesca venta y el consumo del pez loro. https://t.co/vl1fjNnswR","1308837756622245888","https://pbs.twimg.com/media/Eins9--WkAER74C.jpg","","es","","40","99","268","https://x.com/undefined/status/1308837756622245888","3484230853",
"1964532466267681213","Sun Sep 07 03:33:33 +0000 2025","0","Facts About 2025 Pestapora Music Festival: Many Bands Cancel Performances Because of Freeport https://t.co/TUqXKbWc7C #TempoEnglish","1964532466267681213","","","en","","0","1","0","https://x.com/undefined/status/1964532466267681213","412819445",
"1964327536361689529","Sat Sep 06 13:59:14 +0000 2025","1","Pestapora 2025 dan PT Freeport Indonesia Sepakat Akhiri Kerja Sama https://t.co/WiWxMhXk1Z","1964327536361689529","","","in","","0","0","1","https://x.com/undefined/status/1964327536361689529","1079628559",
"1964544653015031869","Sun Sep 07 04:21:59 +0000 2025","1","Apa bedanya pestapora disupport Freeport sama Timnas Indonesia yg disupport Freeport? Cmon gausah Denial.","1964544653015031869","","","in","","0","2","0","https://x.com/undefined/status/1964544653015031869","1795027605395279872",
"1964234386078838819","Sat Sep 06 07:49:06 +0000 2025","2","Pestapora Umumkan Putus Sponsor Freeport Kiki Ucup Ngaku Lalai https://t.co/dyg5UQ8Jej","1964234386078838819","","","in","","0","2","0","https://x.com/undefined/status/1964234386078838819","41730943",
"1796432454733148452","Fri May 31 06:44:07 +0000 2024","10926","GILA...ugal-ugalannya makin tak terkontrol Tahun 2018 kontrak Freeport hanya sampai 2041. Tahun 2023 rencananya diperpanjang sampai 2061 Lah sekarang malah sampai cadangan HABIS ini artinya Freeport bebas MENGERUK emas di Mimika sampai HABIS https://t.co/BR2rTMRL7t","1796432454733148452","https://pbs.twimg.com/media/GO41ywnbQAAf-af.jpg","","in","","622","915","3322","https://x.com/undefined/status/1796432454733148452","1102461866129776640",
"1964649990804111474","Sun Sep 07 11:20:33 +0000 2025","0","Pestapora 2025 dan PT Freeport Indonesia Sepakat Akhiri Kerja Sama https://t.co/wGit8BFRjV","1964649990804111474","","","in","","0","1","0","https://x.com/undefined/status/1964649990804111474","1079628559",
"1964185977544724561","Sat Sep 06 04:36:44 +0000 2025","56","Kata ucup pestapora ga ambil sepersen pun aliran dana dari Freeport ini ntah dananya dibalikin atau si freeport belum bayar jadi kemungkinan pespor ga ambil","1964185977544724561","","","in","","0","3","1","https://x.com/undefined/status/1964185977544724561","1608398284804198400",
"1964196500835356990","Sat Sep 06 05:18:33 +0000 2025","0","Festival Director Pestapora 2025 Kiki Ucup akhirnya buka suara dan menegaskan pihaknya tidak menerima dana sepeserpun dari PT Freeport Indonesia. https://t.co/g7qEsXwarw","1964196500835356990","","","in","","0","0","0","https://x.com/undefined/status/1964196500835356990","46693036",
"1964249925971022233","Sat Sep 06 08:50:51 +0000 2025","1","Puluhan Musisi Mundur dari Pestapora 2025 Imbas Isu Freeport https://t.co/AcssE7K42L","1964249925971022233","","","in","","0","0","0","https://x.com/undefined/status/1964249925971022233","1366400664960573441",
"1964173191988846968","Sat Sep 06 03:45:56 +0000 2025","0","Hindia dan .Feast Mundur dari Pestapora 2025 Karena Disponsori PT Freeport: Kami Patah Hari dan Marah https://t.co/ZiE3FYPZ8k","1964173191988846968","","","in","","0","0","1","https://x.com/undefined/status/1964173191988846968","89877164",
"1967157886439788768","Sun Sep 14 09:26:02 +0000 2025","0","Penampil Ramai-ramai Mundur dari Pestapora karena Isu Freeport https://t.co/QFf6hUZiYn #ViralNow #TalkActive #CARINA https://t.co/IFIz94lauU","1967157886439788768","","","in","","0","0","0","https://x.com/undefined/status/1967157886439788768","122918118",
"1964184283972587773","Sat Sep 06 04:30:00 +0000 2025","0","Festival Pestapora 2025 di Jakarta jadi sorotan karena kontroversi sponsor PT Freeport. Banyak musisi mundur termasuk Hindia dan .Feast sebagai protes. https://t.co/IS7xtmhx5O","1964184283972587773","","","in","","0","0","0","https://x.com/undefined/status/1964184283972587773","48890883",
"1964329030301401556","Sat Sep 06 14:05:10 +0000 2025","0","Pestapora 2025 dan PT Freeport Indonesia Sepakat Akhiri Kerja Sama https://t.co/c3crYKdDhd","1964329030301401556","","","in","","0","0","0","https://x.com/undefined/status/1964329030301401556","1343781392451207169",
"1964219942762426684","Sat Sep 06 06:51:42 +0000 2025","1","Pestapora hentikan kerja sama dengan Freeport usai menuai kritik. Deretan musisi batal tampil warganet ramai beri tanggapan. https://t.co/5WNnzBadXQ","1964219942762426684","","","in","","0","0","0","https://x.com/undefined/status/1964219942762426684","1404018642",
